ad_id,objective,publisher_platform,age,gender,action_type,stat,amount
120203641856860404,,,45-54,female,video_view,7d_click,83.0
120203641856860404,,,45-54,female,video_view,value,17247.0
120203641856860404,,,45-54,male,video_view,7d_click,4.0
120203641856860404,,,45-54,male,video_view,value,519.0
120203641856860404,,,45-54,unknown,video_view,value,361.0
120203641856860404,,,55-64,female,video_view,7d_click,258.0
120203641856860404,,,55-64,female,video_view,value,41885.0
120203641856860404,,,55-64,male,video_view,7d_click,6.0
120203641856860404,,,55-64,male,video_view,value,925.0
120203641856860404,,,55-64,unknown,video_view,7d_click,3.0
120203641856860404,,,55-64,unknown,video_view,value,645.0
120203641856860404,,,65+,female,video_view,7d_click,652.0
120203641856860404,,,65+,female,video_view,value,47765.0
120203641856860404,,,65+,male,video_view,7d_click,29.0
120203641856860404,,,65+,male,video_view,value,1666.0
120203641856860404,,,65+,unknown,video_view,7d_click,10.0
120203641856860404,,,65+,unknown,video_view,value,801.0
120203641856870404,OUTCOME_SALES,audience_network,,,video_view,value,11.0
120203641856870404,OUTCOME_SALES,facebook,,,video_view,7d_click,1112.0
120203641856870404,OUTCOME_SALES,facebook,,,video_view,value,57695.0
120203641856870404,OUTCOME_SALES,instagram,,,video_view,7d_click,12.0
120203641856870404,OUTCOME_SALES,instagram,,,video_view,value,38463.0
120203641856870404,,,18-24,female,video_view,7d_click,6.0
120203641856870404,,,18-24,female,video_view,value,152.0
120203641856870404,,,18-24,male,video_view,value,11.0
120203641856870404,,,18-24,unknown,video_view,value,12.0
120203641856870404,,,25-34,female,video_view,7d_click,13.0
120203641856870404,,,25-34,female,video_view,value,3836.0
120203641856870404,,,25-34,male,video_view,value,89.0
120203641856870404,,,25-34,unknown,video_view,value,33.0
120203641856870404,,,35-44,female,video_view,7d_click,85.0
120203641856870404,,,35-44,female,video_view,value,15271.0
120203641856870404,,,35-44,male,video_view,7d_click,5.0
120203641856870404,,,35-44,male,video_view,value,276.0
120203641856870404,,,35-44,unknown,video_view,7d_click,1.0
120203641856870404,,,35-44,unknown,video_view,value,237.0
120203641856870404,,,45-54,female,video_view,7d_click,180.0
120203641856870404,,,45-54,female,video_view,value,17220.0
120203641856870404,,,45-54,male,video_view,7d_click,2.0
120203641856870404,,,45-54,male,video_view,value,311.0
120203641856870404,,,45-54,unknown,video_view,7d_click,3.0
120203641856870404,,,45-54,unknown,video_view,value,251.0
120203641856870404,,,55-64,female,video_view,7d_click,275.0
120203641856870404,,,55-64,female,video_view,value,27103.0
120203641856870404,,,55-64,male,video_view,7d_click,10.0
120203641856870404,,,55-64,male,video_view,value,613.0
120203641856870404,,,55-64,unknown,video_view,7d_click,5.0
120203641856870404,,,55-64,unknown,video_view,value,353.0
120203641856870404,,,65+,female,video_view,7d_click,506.0
120203641856870404,,,65+,female,video_view,value,33811.0
120203641856870404,,,65+,male,video_view,7d_click,38.0
120203641856870404,,,65+,male,video_view,value,1222.0
120203641856870404,,,65+,unknown,video_view,7d_click,10.0
120203641856870404,,,65+,unknown,video_view,value,548.0
120203641856880404,OUTCOME_SALES,audience_network,,,video_view,value,833.0
120203641856880404,OUTCOME_SALES,facebook,,,video_view,7d_click,14893.0
120203641856880404,OUTCOME_SALES,facebook,,,video_view,value,1320263.0
120203641856880404,OUTCOME_SALES,instagram,,,video_view,7d_click,604.0
120203641856880404,OUTCOME_SALES,instagram,,,video_view,value,2234519.0
120203641856880404,,,18-24,female,video_view,7d_click,69.0
120203641856880404,,,18-24,female,video_view,value,14542.0
120203641856880404,,,18-24,male,video_view,7d_click,5.0
120203641856880404,,,18-24,male,video_view,value,699.0
120203641856880404,,,18-24,unknown,video_view,7d_click,2.0
120203641856880404,,,18-24,unknown,video_view,value,359.0
120203641856880404,,,25-34,female,video_view,7d_click,361.0
120203641856880404,,,25-34,female,video_view,value,333527.0
120203641856880404,,,25-34,male,video_view,7d_click,13.0
120203641856880404,,,25-34,male,video_view,value,3352.0
120203641856880404,,,25-34,unknown,video_view,7d_click,2.0
120203641856880404,,,25-34,unknown,video_view,value,2627.0
120203641856880404,,,35-44,female,video_view,7d_click,1507.0
120203641856880404,,,35-44,female,video_view,value,940763.0
120203641856880404,,,35-44,male,video_view,7d_click,62.0
120203641856880404,,,35-44,male,video_view,value,10332.0
120203641856880404,,,35-44,unknown,video_view,7d_click,16.0
120203641856880404,,,35-44,unknown,video_view,value,14638.0
120203641856880404,,,45-54,female,video_view,7d_click,2794.0
120203641856880404,,,45-54,female,video_view,value,919950.0
120203641856880404,,,45-54,male,video_view,7d_click,87.0
120203641856880404,,,45-54,male,video_view,value,16045.0
