ad_id,objective_count,publisher_platform_count,age_count,gender_count,cartesian_size
120233925289080404,2,5,6,2,120
23849835339810403,2,5,6,2,120
120222505967650404,2,5,6,2,120
120227976262690404,2,5,6,2,120
120215560751650404,2,5,6,2,120
120223521266210404,2,5,6,2,120
120230695364130404,2,5,6,2,120
120233772627490404,2,5,6,2,120
120233796998690404,2,5,6,2,120
120233834374690404,2,5,6,2,120
120228290647500404,2,5,6,2,120
120230743624140404,2,5,6,2,120
120209420472780404,2,5,6,2,120
120217750149580404,2,5,6,2,120
120232122250700404,2,5,6,2,120
120232135777740404,2,5,6,2,120
120229527811020404,2,5,6,2,120
120209600571340404,2,5,6,2,120
120215560568780404,2,5,6,2,120
120219464067020404,2,5,6,2,120
120223165011830404,2,5,6,2,120
120223521266550404,2,5,6,2,120
120224777448310404,2,5,6,2,120
120233778966390404,2,5,6,2,120
120233796999030404,2,5,6,2,120
120233822849380404,2,5,6,2,120
120217972812150404,2,5,6,2,120
120227309208950404,2,5,6,2,120
120229533618550404,2,5,6,2,120
120230913847670404,2,5,6,2,120
120222339239200404,2,5,6,2,120
120225177449760404,2,5,6,2,120
120231197238560404,2,5,6,2,120
120225151995680404,2,5,6,2,120
120226582093600404,2,5,6,2,120
120228290647840404,2,5,6,2,120
120233773650720404,2,5,6,2,120
120215711049930404,2,5,6,2,120
120233778966730404,2,5,6,2,120
120228290648180404,2,5,6,2,120
120231664758900404,2,5,6,2,120
120233822849140404,2,5,6,2,120
120233835428980404,2,5,6,2,120
120221493835380404,2,5,6,2,120
120231198063220404,2,5,6,2,120
120230156628510404,2,5,6,2,120
120220778670110404,2,5,6,2,120
120232135613470404,2,5,6,2,120
120232389007390404,2,5,6,2,120
120232797859870404,2,5,6,2,120
120222505967560404,2,5,6,2,120
120227976262600404,2,5,6,2,120
120232193043400404,2,5,6,2,120
120223521266120404,2,5,6,2,120
120229629559240404,2,5,6,2,120
120232799218120404,2,5,6,2,120
120233796999050404,2,5,6,2,120
120233796998600404,2,5,6,2,120
120232248441960404,2,5,6,2,120
120228290647410404,2,5,6,2,120
120230743624050404,2,5,6,2,120
120233774715250404,2,5,6,2,120
120209370969970404,2,5,6,2,120
120233632269170404,2,5,6,2,120
120233778347890404,2,5,6,2,120
120233835026290404,2,5,6,2,120
120216779014940404,2,5,6,2,120
120218689281820404,2,5,6,2,120
120223165011740404,2,5,6,2,120
120223521266460404,2,5,6,2,120
120228864237340404,2,5,6,2,120
120233778966300404,2,5,6,2,120
120233796998940404,2,5,6,2,120
120215560150300404,2,5,6,2,120
120214638079260404,2,5,6,2,120
120218801146140404,2,5,6,2,120
120227975632070404,2,5,6,2,120
120228290647750404,2,5,6,2,120
120232135777990404,2,5,6,2,120
120233770681030404,2,5,6,2,120
120234433618630404,2,5,6,2,120
120225928710960404,2,5,6,2,120
120213732873840404,2,5,6,2,120
120219461262960404,2,5,6,2,120
120223521266800404,2,5,6,2,120
120222250773530404,2,5,6,2,120
120228185309210404,2,5,6,2,120
120228290648090404,2,5,6,2,120
120233835428890404,2,5,6,2,120
120226095174170404,2,5,6,2,120
120228864858650404,2,5,6,2,120
120230417237530404,2,5,6,2,120
120234370993690404,2,5,6,2,120
120219076449220404,2,5,6,2,120
120230581519300404,2,5,6,2,120
120232124549060404,2,5,6,2,120
120233781713400404,2,5,6,2,120
120233778966380404,2,5,6,2,120
120227976262510404,2,5,6,2,120
120213133858670404,2,5,6,2,120
120217974086510404,2,5,6,2,120
120222250494830404,2,5,6,2,120
120222505967470404,2,5,6,2,120
120231198063470404,2,5,6,2,120
120229629559150404,2,5,6,2,120
120216778999150404,2,5,6,2,120
120217973484910404,2,5,6,2,120
120223521266030404,2,5,6,2,120
120225281285400404,2,5,6,2,120
120225929707800404,2,5,6,2,120
120232122250520404,2,5,6,2,120
120233774715160404,2,5,6,2,120
120217781020440404,2,5,6,2,120
120218286000920404,2,5,6,2,120
120233632269080404,2,5,6,2,120
120233778347800404,2,5,6,2,120
120233835026200404,2,5,6,2,120
120233796998910404,2,5,6,2,120
120221422721730404,2,5,6,2,120
120218149884610404,2,5,6,2,120
120223521266370404,2,5,6,2,120
120223909649090404,2,5,6,2,120
120222505967810404,2,5,6,2,120
120231212107970404,2,5,6,2,120
120230859241580404,2,5,6,2,120
120222250494060404,2,5,6,2,120
120229523971180404,2,5,6,2,120
120233835026540404,2,5,6,2,120
120218527119980404,2,5,6,2,120
120228290647660404,2,5,6,2,120
120231665700460404,2,5,6,2,120
120232135777900404,2,5,6,2,120
120232797423000404,2,5,6,2,120
23853143351830403,2,5,6,2,120
120229533618710404,2,5,6,2,120
120231213132310404,2,5,6,2,120
120233781713430404,2,5,6,2,120
120228426738710404,2,5,6,2,120
120231822532630404,2,5,6,2,120
120227976262360404,2,5,6,2,120
120203641856960404,2,5,6,2,120
120232797548480404,2,5,6,2,120
120233770681280404,2,5,6,2,120
120233773650880404,2,5,6,2,120
120222128233920404,2,5,6,2,120
120232394499520404,2,5,6,2,120
120232797423040404,2,5,6,2,120
120231127515460404,2,5,6,2,120
120222505967640404,2,5,6,2,120
120222339243370404,2,5,6,2,120
120223521267050404,2,5,6,2,120
120230156628330404,2,5,6,2,120
120230159037290404,2,5,6,2,120
120222117647210404,2,5,6,2,120
120223002152810404,2,5,6,2,120
120232387783530404,2,5,6,2,120
120233781713770404,2,5,6,2,120
120218480961300404,2,5,6,2,120
120225816456980404,2,5,6,2,120
120227976262420404,2,5,6,2,120
120230417237780404,2,5,6,2,120
120231198063380404,2,5,6,2,120
120225816817940404,2,5,6,2,120
120228290648340404,2,5,6,2,120
120233770681620404,2,5,6,2,120
120233772627220404,2,5,6,2,120
120233822849300404,2,5,6,2,120
120225177518270404,2,5,6,2,120
120232122250430404,2,5,6,2,120
120232135613630404,2,5,6,2,120
120233774715070404,2,5,6,2,120
120220778160830404,2,5,6,2,120
120223915671230404,2,5,6,2,120
120226607536830404,2,5,6,2,120
120228864212670404,2,5,6,2,120
120232796050110404,2,5,6,2,120
120233778347710404,2,5,6,2,120
120228306868840404,2,5,6,2,120
120221738948200404,2,5,6,2,120
120223165011560404,2,5,6,2,120
120223521266280404,2,5,6,2,120
120233772627560404,2,5,6,2,120
120233796998760404,2,5,6,2,120
120222505967720404,2,5,6,2,120
120223923516520404,2,5,6,2,120
120226012619880404,2,5,6,2,120
120231212107880404,2,5,6,2,120
120223913365010404,2,5,6,2,120
120228290647570404,2,5,6,2,120
120231665700370404,2,5,6,2,120
120232135777810404,2,5,6,2,120
120232799754770404,2,5,6,2,120
120233772627270404,2,5,6,2,120
23855304022460403,2,5,6,2,120
120231212108220404,2,5,6,2,120
120231213132220404,2,5,6,2,120
120233781713340404,2,5,6,2,120
120223165011900404,2,5,6,2,120
120223521266620404,2,5,6,2,120
120228163929020404,2,5,6,2,120
120233778966460404,2,5,6,2,120
120203641856870404,2,5,6,2,120
120223152123750404,2,5,6,2,120
120228290647910404,2,5,6,2,120
120233773650790404,2,5,6,2,120
120220795856230404,2,5,6,2,120
120225177449830404,2,5,6,2,120
120233781713190404,2,5,6,2,120
120219802196240404,2,5,6,2,120
120222253770000404,2,5,6,2,120
120223521266960404,2,5,6,2,120
120225908866320404,2,5,6,2,120
120230028638480404,2,5,6,2,120
120230156628240404,2,5,6,2,120
120233781713680404,2,5,6,2,120
120234433356560404,2,5,6,2,120
120217568761530404,2,5,6,2,120
120218288648890404,2,5,6,2,120
120227976262330404,2,5,6,2,120
120230417237690404,2,5,6,2,120
120232247909050404,2,5,6,2,120
120226001153210404,2,5,6,2,120
120228290648250404,2,5,6,2,120
120230661648570404,2,5,6,2,120
120230616152250404,2,5,6,2,120
120232388977850404,2,5,6,2,120
120213953827940404,2,5,6,2,120
120225177518180404,2,5,6,2,120
120230950164580404,2,5,6,2,120
120232135613540404,2,5,6,2,120
120232389007460404,2,5,6,2,120
120233925289060404,2,5,6,2,120
120219464112740404,2,5,6,2,120
120225282598500404,2,5,6,2,120
120223165011470404,2,5,6,2,120
120223521266190404,2,5,6,2,120
120229629559310404,2,5,6,2,120
120233772627470404,2,5,6,2,120
120233796998670404,2,5,6,2,120
120231212108150404,2,5,6,2,120
120217716862990404,2,5,6,2,120
120222505967630404,2,5,6,2,120
120226019803150404,2,5,6,2,120
120227976262670404,2,5,6,2,120
120219621015480404,2,5,6,2,120
120232392625080404,2,5,6,2,120
120233778347960404,2,5,6,2,120
120233835026360404,2,5,6,2,120
120226095304120404,2,5,6,2,120
120228290647480404,2,5,6,2,120
120230743624120404,2,5,6,2,120
120232122250680404,2,5,6,2,120
120232135777720404,2,5,6,2,120
120225173267700404,2,5,6,2,120
120215560150370404,2,5,6,2,120
120229533618530404,2,5,6,2,120
120231127515490404,2,5,6,2,120
120231212108130404,2,5,6,2,120
120231213132130404,2,5,6,2,120
120233781713250404,2,5,6,2,120
120219222391650404,2,5,6,2,120
120223165011810404,2,5,6,2,120
120223521266530404,2,5,6,2,120
120225817048930404,2,5,6,2,120
120226582093580404,2,5,6,2,120
120232047002380404,2,5,6,2,120
23849835381430403,2,5,6,2,120
120223521266870404,2,5,6,2,120
120225908661430404,2,5,6,2,120
120231663439030404,2,5,6,2,120
120230012989110404,2,5,6,2,120
120229528333920404,2,5,6,2,120
120228290648160404,2,5,6,2,120
120233661359200404,2,5,6,2,120
120233770681440404,2,5,6,2,120
120233822849120404,2,5,6,2,120
120233835428960404,2,5,6,2,120
120227976262680404,2,5,6,2,120
120220778670090404,2,5,6,2,120
120232135613450404,2,5,6,2,120
120232389007370404,2,5,6,2,120
120232796083210404,2,5,6,2,120
120223666762250404,2,5,6,2,120
120228162746890404,2,5,6,2,120
120230156628490404,2,5,6,2,120
120232388738570404,2,5,6,2,120
120223521266100404,2,5,6,2,120
120229629559220404,2,5,6,2,120
120233796998580404,2,5,6,2,120
120222505967540404,2,5,6,2,120
120226447748020404,2,5,6,2,120
120227976262580404,2,5,6,2,120
120222340631390404,2,5,6,2,120
120233632269150404,2,5,6,2,120
120233778347870404,2,5,6,2,120
120230743624030404,2,5,6,2,120
120228290647390404,2,5,6,2,120
120233774715230404,2,5,6,2,120
120214638079240404,2,5,6,2,120
120215560150280404,2,5,6,2,120
120222505967880404,2,5,6,2,120
120225173267720404,2,5,6,2,120
120231127515400404,2,5,6,2,120
120231212108040404,2,5,6,2,120
120232931347720404,2,5,6,2,120
120233781713160404,2,5,6,2,120
120223165011720404,2,5,6,2,120
120223521266440404,2,5,6,2,120
120228014290610404,2,5,6,2,120
120228290647730404,2,5,6,2,120
120232047002290404,2,5,6,2,120
120232135777970404,2,5,6,2,120
120218286508210404,2,5,6,2,120
120221832901810404,2,5,6,2,120
120229523971250404,2,5,6,2,120
120233835026610404,2,5,6,2,120
120233822849350404,2,5,6,2,120
120223521266780404,2,5,6,2,120
120219461262940404,2,5,6,2,120
120225813186140404,2,5,6,2,120
120229533618780404,2,5,6,2,120
120223520684550404,2,5,6,2,120
120230417237510404,2,5,6,2,120
120222250773510404,2,5,6,2,120
120227981758470404,2,5,6,2,120
120233773650950404,2,5,6,2,120
120222117575600404,2,5,6,2,120
120232387783600404,2,5,6,2,120
120226094947760404,2,5,6,2,120
120230156628400404,2,5,6,2,120
120223521266010404,2,5,6,2,120
120228290648410404,2,5,6,2,120
120233770681690404,2,5,6,2,120
120233772627290404,2,5,6,2,120
120233822849370404,2,5,6,2,120
120218801263450404,2,5,6,2,120
120222505967450404,2,5,6,2,120
120227976262490404,2,5,6,2,120
120230866891610404,2,5,6,2,120
120231198063450404,2,5,6,2,120
120227976262540404,2,5,6,2,120
120217781020420404,2,5,6,2,120
120230024128260404,2,5,6,2,120
120232391396100404,2,5,6,2,120
120233778347780404,2,5,6,2,120
120222339277060404,2,5,6,2,120
120224776734980404,2,5,6,2,120
120225929707780404,2,5,6,2,120
120230013839620404,2,5,6,2,120
120233796999020404,2,5,6,2,120
120222505967790404,2,5,6,2,120
120226588154030404,2,5,6,2,120
120231212107950404,2,5,6,2,120
120223165011630404,2,5,6,2,120
120223521266350404,2,5,6,2,120
120233661963950404,2,5,6,2,120
120233772627630404,2,5,6,2,120
120233796998830404,2,5,6,2,120
120225905669720404,2,5,6,2,120
120228290647640404,2,5,6,2,120
120231665700440404,2,5,6,2,120
120232047002200404,2,5,6,2,120
120232135777880404,2,5,6,2,120
120232248561240404,2,5,6,2,120
120233835026520404,2,5,6,2,120
120223521266690404,2,5,6,2,120
120217743077890404,2,5,6,2,120
120218557070850404,2,5,6,2,120
120219620776450404,2,5,6,2,120
120223148789250404,2,5,6,2,120
120229533618690404,2,5,6,2,120
120231213132290404,2,5,6,2,120
120231598565890404,2,5,6,2,120
120233781713410404,2,5,6,2,120
120223520684460404,2,5,6,2,120
120225177449900404,2,5,6,2,120
120226616932780404,2,5,6,2,120
120226618269100404,2,5,6,2,120
120232797423020404,2,5,6,2,120
120233822849210404,2,5,6,2,120
120203641856940404,2,5,6,2,120
120220780662700404,2,5,6,2,120
120226443490220404,2,5,6,2,120
120228290647980404,2,5,6,2,120
120223002152790404,2,5,6,2,120
120232193121110404,2,5,6,2,120
120232387783510404,2,5,6,2,120
120233781713750404,2,5,6,2,120
120234371087190404,2,5,6,2,120
120218903569750404,2,5,6,2,120
120223507391830404,2,5,6,2,120
120223521267030404,2,5,6,2,120
120226080150870404,2,5,6,2,120
120233778966870404,2,5,6,2,120
120232247909080404,2,5,6,2,120
120228290648320404,2,5,6,2,120
120233662347520404,2,5,6,2,120
120233772627200404,2,5,6,2,120
120233822849280404,2,5,6,2,120
120218480961280404,2,5,6,2,120
120227976262400404,2,5,6,2,120
120230417237760404,2,5,6,2,120
120231198063360404,2,5,6,2,120
120231806365440404,2,5,6,2,120
120231213132100404,2,5,6,2,120
120223002153130404,2,5,6,2,120
120225177518250404,2,5,6,2,120
120230950164650404,2,5,6,2,120
120232122250410404,2,5,6,2,120
120232135613610404,2,5,6,2,120
120233774715050404,2,5,6,2,120
120222505967700404,2,5,6,2,120
120227975453780404,2,5,6,2,120
120231212107860404,2,5,6,2,120
120223165011540404,2,5,6,2,120
120223521266260404,2,5,6,2,120
120233772627540404,2,5,6,2,120
120233796998740404,2,5,6,2,120
120228290647550404,2,5,6,2,120
120230743624190404,2,5,6,2,120
120232135777790404,2,5,6,2,120
120232388664830404,2,5,6,2,120
120211821263870404,2,5,6,2,120
120217750162430404,2,5,6,2,120
120233835026430404,2,5,6,2,120
120233796998930404,2,5,6,2,120
120223165011880404,2,5,6,2,120
120223521266600404,2,5,6,2,120
120233778966440404,2,5,6,2,120
120221690362280404,2,5,6,2,120
120231212108200404,2,5,6,2,120
120231213132200404,2,5,6,2,120
120233781713320404,2,5,6,2,120
120232135777860404,2,5,6,2,120
120218008000850404,2,5,6,2,120
120225177449810404,2,5,6,2,120
120225283707730404,2,5,6,2,120
120228290647890404,2,5,6,2,120
120230023542610404,2,5,6,2,120
120233773650770404,2,5,6,2,120
120233778966280404,2,5,6,2,120
120226021227260404,2,5,6,2,120
120234433356540404,2,5,6,2,120
120219802196220404,2,5,6,2,120
120222253769980404,2,5,6,2,120
120233778347980404,2,5,6,2,120
120223521266940404,2,5,6,2,120
120230156628220404,2,5,6,2,120
120218556007590404,2,5,6,2,120
120224771011750404,2,5,6,2,120
120228290648230404,2,5,6,2,120
120230616152230404,2,5,6,2,120
120233770681510404,2,5,6,2,120
120233822849190404,2,5,6,2,120
120218288648870404,2,5,6,2,120
120227976262310404,2,5,6,2,120
120228307541670404,2,5,6,2,120
120230417237670404,2,5,6,2,120
120231127515430404,2,5,6,2,120
120233772627310404,2,5,6,2,120
23854844124240403,2,5,6,2,120
120218265546320404,2,5,6,2,120
120230156628560404,2,5,6,2,120
120225177518160404,2,5,6,2,120
120232122250320404,2,5,6,2,120
120232135613520404,2,5,6,2,120
120232389007440404,2,5,6,2,120
120233925289040404,2,5,6,2,120
23855855305210403,2,5,6,2,120
120222225053690404,2,5,6,2,120
120227976262650404,2,5,6,2,120
120223521266170404,2,5,6,2,120
120229629559290404,2,5,6,2,120
120233772627450404,2,5,6,2,120
120233796998650404,2,5,6,2,120
120233834374650404,2,5,6,2,120
120230743624100404,2,5,6,2,120
120216779028900404,2,5,6,2,120
120228290647460404,2,5,6,2,120
120233778347940404,2,5,6,2,120
120233835026340404,2,5,6,2,120
120219222391630404,2,5,6,2,120
120223165011790404,2,5,6,2,120
120223521266510404,2,5,6,2,120
120233778966350404,2,5,6,2,120
120233796998990404,2,5,6,2,120
120215560150350404,2,5,6,2,120
120218801146190404,2,5,6,2,120
120229533618510404,2,5,6,2,120
120231127515470404,2,5,6,2,120
120231212108110404,2,5,6,2,120
120211542618360404,2,5,6,2,120
120223656323320404,2,5,6,2,120
120228290647800404,2,5,6,2,120
120226582093560404,2,5,6,2,120
120233773650680404,2,5,6,2,120
120226447861410404,2,5,6,2,120
120227975725730404,2,5,6,2,120
120230012989090404,2,5,6,2,120
120230859363490404,2,5,6,2,120
120223521266850404,2,5,6,2,120
120232194290850404,2,5,6,2,120
120233778966690404,2,5,6,2,120
120228290648140404,2,5,6,2,120
120229617398860404,2,5,6,2,120
120233632144460404,2,5,6,2,120
120233835428940404,2,5,6,2,120
120230417237580404,2,5,6,2,120
120231198063180404,2,5,6,2,120
120233797691980404,2,5,6,2,120
120225173267740404,2,5,6,2,120
120223507391990404,2,5,6,2,120
120225929812470404,2,5,6,2,120
120230156628470404,2,5,6,2,120
120220778670070404,2,5,6,2,120
120225276487670404,2,5,6,2,120
120229528048630404,2,5,6,2,120
120232389007350404,2,5,6,2,120
120226447435680404,2,5,6,2,120
120227976262560404,2,5,6,2,120
120223521266080404,2,5,6,2,120
120229629559200404,2,5,6,2,120
120230866653600404,2,5,6,2,120
120232800027040404,2,5,6,2,120
120233772627360404,2,5,6,2,120
120228290647370404,2,5,6,2,120
120230743624010404,2,5,6,2,120
120233774715210404,2,5,6,2,120
120230024128330404,2,5,6,2,120
120233778347850404,2,5,6,2,120
120233835026250404,2,5,6,2,120
120218485603060404,2,5,6,2,120
120223165011700404,2,5,6,2,120
120223521266420404,2,5,6,2,120
120230867068660404,2,5,6,2,120
120232123654900404,2,5,6,2,120
120233796998900404,2,5,6,2,120
120234371119860404,2,5,6,2,120
120214638079220404,2,5,6,2,120
120215560150260404,2,5,6,2,120
120222505967860404,2,5,6,2,120
120218286508190404,2,5,6,2,120
120229523971230404,2,5,6,2,120
120233835026590404,2,5,6,2,120
120228290647710404,2,5,6,2,120
120222122112670404,2,5,6,2,120
120226003733150404,2,5,6,2,120
120232047002270404,2,5,6,2,120
120232135777950404,2,5,6,2,120
120233905040030404,2,5,6,2,120
120219461262920404,2,5,6,2,120
120231213132360404,2,5,6,2,120
120233781713480404,2,5,6,2,120
120223521266760404,2,5,6,2,120
120223666930760404,2,5,6,2,120
120226002572360404,2,5,6,2,120
120228426738760404,2,5,6,2,120
120229528229960404,2,5,6,2,120
120222250773490404,2,5,6,2,120
120228290648050404,2,5,6,2,120
120230869341170404,2,5,6,2,120
120232797548530404,2,5,6,2,120
120233770681330404,2,5,6,2,120
120233773650930404,2,5,6,2,120
120231198063270404,2,5,6,2,120
120230417237490404,2,5,6,2,120
120223521267100404,2,5,6,2,120
120233778966940404,2,5,6,2,120
120219076449180404,2,5,6,2,120
120223002152860404,2,5,6,2,120
120218555749190404,2,5,6,2,120
120218801263430404,2,5,6,2,120
120222505967430404,2,5,6,2,120
120225142854470404,2,5,6,2,120
120227976262470404,2,5,6,2,120
120228028081990404,2,5,6,2,120
120231198063430404,2,5,6,2,120
120228290648390404,2,5,6,2,120
120233770681670404,2,5,6,2,120
120223521266480404,2,5,6,2,120
120233822849390404,2,5,6,2,120
120226447810800404,2,5,6,2,120
120229527373040404,2,5,6,2,120
120233774715120404,2,5,6,2,120
120234808939760404,2,5,6,2,120
120220778160880404,2,5,6,2,120
120233778347760404,2,5,6,2,120
120223165011610404,2,5,6,2,120
120223521266330404,2,5,6,2,120
120233772627610404,2,5,6,2,120
120233796998810404,2,5,6,2,120
120219458917530404,2,5,6,2,120
120222505967770404,2,5,6,2,120
120231212107930404,2,5,6,2,120
120221493937220404,2,5,6,2,120
120221832901700404,2,5,6,2,120
120232194353220404,2,5,6,2,120
120232796920900404,2,5,6,2,120
120234371208260404,2,5,6,2,120
120231213132280404,2,5,6,2,120
120213954898500404,2,5,6,2,120
120228290647620404,2,5,6,2,120
120231665700420404,2,5,6,2,120
120232047002180404,2,5,6,2,120
120228275601260404,2,5,6,2,120
120217743077870404,2,5,6,2,120
120218557070830404,2,5,6,2,120
120229533618670404,2,5,6,2,120
120231212108270404,2,5,6,2,120
120231213132270404,2,5,6,2,120
120233781713390404,2,5,6,2,120
120223521266670404,2,5,6,2,120
120234428034030404,2,5,6,2,120
120203641856920404,2,5,6,2,120
120220780662680404,2,5,6,2,120
120223152123800404,2,5,6,2,120
120223924143000404,2,5,6,2,120
120230866796440404,2,5,6,2,120
120230863319960404,2,5,6,2,120
120228309919640404,2,5,6,2,120
120232192994200404,2,5,6,2,120
120232797548440404,2,5,6,2,120
120233770681240404,2,5,6,2,120
120233796999060404,2,5,6,2,120
120216779005250404,2,5,6,2,120
120218903569730404,2,5,6,2,120
120219802196290404,2,5,6,2,120
120223507391810404,2,5,6,2,120
120223521267010404,2,5,6,2,120
120230156628290404,2,5,6,2,120
120222117647170404,2,5,6,2,120
120223002152770404,2,5,6,2,120
120233781713730404,2,5,6,2,120
120213732898540404,2,5,6,2,120
120217568761580404,2,5,6,2,120
120227976262380404,2,5,6,2,120
120230417237740404,2,5,6,2,120
120230695489260404,2,5,6,2,120
120231198063340404,2,5,6,2,120
120216779034860404,2,5,6,2,120
120228290648300404,2,5,6,2,120
120233770681580404,2,5,6,2,120
120233772627180404,2,5,6,2,120
120223002153110404,2,5,6,2,120
120225177518230404,2,5,6,2,120
120230950164630404,2,5,6,2,120
120232122250390404,2,5,6,2,120
120232135613590404,2,5,6,2,120
120232389007510404,2,5,6,2,120
120226619384470404,2,5,6,2,120
120234371156630404,2,5,6,2,120
120223165011520404,2,5,6,2,120
120223521266240404,2,5,6,2,120
120226447039040404,2,5,6,2,120
120233772627520404,2,5,6,2,120
120233796998720404,2,5,6,2,120
120222505967680404,2,5,6,2,120
120225929143360404,2,5,6,2,120
120227976262720404,2,5,6,2,120
120233632147520404,2,5,6,2,120
120230012449770404,2,5,6,2,120
120228946281450404,2,5,6,2,120
120233662784490404,2,5,6,2,120
120230743624170404,2,5,6,2,120
120221494011370404,2,5,6,2,120
120228290647530404,2,5,6,2,120
120233835026600404,2,5,6,2,120
120217972812180404,2,5,6,2,120
120227309208980404,2,5,6,2,120
120229533618580404,2,5,6,2,120
120231127515540404,2,5,6,2,120
120231212108180404,2,5,6,2,120
120231213132180404,2,5,6,2,120
120233781713300404,2,5,6,2,120
120223165011860404,2,5,6,2,120
120223521266580404,2,5,6,2,120
120233778966420404,2,5,6,2,120
120227975906110404,2,5,6,2,120
120228290647870404,2,5,6,2,120
120233773650750404,2,5,6,2,120
120223909497150404,2,5,6,2,120
120225177449790404,2,5,6,2,120
120226618786110404,2,5,6,2,120
120222253769960404,2,5,6,2,120
120223521266920404,2,5,6,2,120
120230156628200404,2,5,6,2,120
120230721697000404,2,5,6,2,120
120218288648850404,2,5,6,2,120
120230417237650404,2,5,6,2,120
120231198063250404,2,5,6,2,120
120232123457170404,2,5,6,2,120
120222339237010404,2,5,6,2,120
120233770681490404,2,5,6,2,120
120233822849170404,2,5,6,2,120
120233796998920404,2,5,6,2,120
120225177518140404,2,5,6,2,120
120230950164540404,2,5,6,2,120
120232135613500404,2,5,6,2,120
120232389007420404,2,5,6,2,120
120218265546300404,2,5,6,2,120
120219464112700404,2,5,6,2,120
120222588771900404,2,5,6,2,120
120228272560700404,2,5,6,2,120
120230156628540404,2,5,6,2,120
23853143123430403,2,5,6,2,120
120223521266150404,2,5,6,2,120
120229629559270404,2,5,6,2,120
120232194372070404,2,5,6,2,120
120233772627430404,2,5,6,2,120
120233796998630404,2,5,6,2,120
120222225053670404,2,5,6,2,120
120222505967590404,2,5,6,2,120
120227976262630404,2,5,6,2,120
120233778966320404,2,5,6,2,120
120218555676560404,2,5,6,2,120
120219621015440404,2,5,6,2,120
120224770363280404,2,5,6,2,120
120230721784720404,2,5,6,2,120
120233778347920404,2,5,6,2,120
120230733194640404,2,5,6,2,120
120228290647440404,2,5,6,2,120
120230743624080404,2,5,6,2,120
120214638079290404,2,5,6,2,120
120231127515450404,2,5,6,2,120
120231212108090404,2,5,6,2,120
120233781713210404,2,5,6,2,120
120218689281850404,2,5,6,2,120
120222250492730404,2,5,6,2,120
120223165011770404,2,5,6,2,120
120223521266490404,2,5,6,2,120
120233662824250404,2,5,6,2,120
120233778966330404,2,5,6,2,120
120226445819620404,2,5,6,2,120
120228290647780404,2,5,6,2,120
120230695583460404,2,5,6,2,120
120232047002340404,2,5,6,2,120
120233770681060404,2,5,6,2,120
120234371436260404,2,5,6,2,120
120234433618660404,2,5,6,2,120
120218008098020404,2,5,6,2,120
120232124101860404,2,5,6,2,120
120223521266830404,2,5,6,2,120
120230859363470404,2,5,6,2,120
120232388771470404,2,5,6,2,120
120232392258190404,2,5,6,2,120
120233781713270404,2,5,6,2,120
120230417237560404,2,5,6,2,120
120226616500280404,2,5,6,2,120
120228290648120404,2,5,6,2,120
120229617398840404,2,5,6,2,120
120232388849720404,2,5,6,2,120
120233835428920404,2,5,6,2,120
120219076449250404,2,5,6,2,120
120232389007330404,2,5,6,2,120
120225929812450404,2,5,6,2,120
120230156628450404,2,5,6,2,120
120223521266060404,2,5,6,2,120
120223908501900404,2,5,6,2,120
120229629559180404,2,5,6,2,120
120233772627340404,2,5,6,2,120
120231806178940404,2,5,6,2,120
120233796998780404,2,5,6,2,120
120233770681530404,2,5,6,2,120
120222505967500404,2,5,6,2,120
120226448117020404,2,5,6,2,120
120232931347740404,2,5,6,2,120
120217781020470404,2,5,6,2,120
120226448903990404,2,5,6,2,120
120233632269110404,2,5,6,2,120
120233778347830404,2,5,6,2,120
120228290647350404,2,5,6,2,120
120230743623990404,2,5,6,2,120
120233774715190404,2,5,6,2,120
120225816057560404,2,5,6,2,120
120214851639520404,2,5,6,2,120
120222505967840404,2,5,6,2,120
120231127515360404,2,5,6,2,120
120231212108000404,2,5,6,2,120
120218149884640404,2,5,6,2,120
120221422721760404,2,5,6,2,120
120223165011680404,2,5,6,2,120
120223521266400404,2,5,6,2,120
120223909649120404,2,5,6,2,120
120233796998880404,2,5,6,2,120
120218561720970404,2,5,6,2,120
120222122112650404,2,5,6,2,120
120228290647690404,2,5,6,2,120
120231665700490404,2,5,6,2,120
120232047002250404,2,5,6,2,120
120232135777930404,2,5,6,2,120
120229523971210404,2,5,6,2,120
120218286508170404,2,5,6,2,120
120221832901770404,2,5,6,2,120
120233835026570404,2,5,6,2,120
120223521266740404,2,5,6,2,120
120228426738740404,2,5,6,2,120
120229533618740404,2,5,6,2,120
120230867102260404,2,5,6,2,120
120231213132340404,2,5,6,2,120
120231663318580404,2,5,6,2,120
120233781713460404,2,5,6,2,120
120234370800180404,2,5,6,2,120
120223520684510404,2,5,6,2,120
120230867167710404,2,5,6,2,120
120232123180510404,2,5,6,2,120
120232388626910404,2,5,6,2,120
120232797423070404,2,5,6,2,120
120222250773470404,2,5,6,2,120
120223506207710404,2,5,6,2,120
120228290648030404,2,5,6,2,120
120232797548510404,2,5,6,2,120
120233773650910404,2,5,6,2,120
120223002152840404,2,5,6,2,120
120232387783560404,2,5,6,2,120
120223521267080404,2,5,6,2,120
120228183968050404,2,5,6,2,120
120228290648370404,2,5,6,2,120
120233770681650404,2,5,6,2,120
120233772627250404,2,5,6,2,120
120233822849330404,2,5,6,2,120
120227976262450404,2,5,6,2,120
